year,department_id,district_id,department,district,youth_turnout_18to29,youth_turnout_female,youth_turnout_male,young_18to29_register,young_18to29_participation,n_candidates,n_young,n_young_30,n_young_female,n_young_male,n_female,youth_cand_share,youth_cand_share_30,young_female_share,young_male_share,female_cand_share,mean_cand_age,n_candidates_mayor,n_young_mayor,n_female_mayor,youth_cand_share_mayor,female_cand_share_mayor,mean_cand_age_mayor,total_electors,log_total_electors,youth_share,n_le29,n_le30,n_le31,n_le32,n_le33,n_le34,n_le35
2010,1,1_9,CONCEPCION,YBY YAU,0.4928774928774929,0.5495356037151703,0.4445910290237467,2808,1384,63,24,19,7,17,17,0.38095238095238093,0.30158730158730157,0.1111111111111111,0.2698412698412698,0.2698412698412698,41.03174603174603,4,2,1,0.5,0.25,36.25,10205,9.230633075243945,0.2751592356687898,15,19,20,21,22,22,24
2010,2,2_0,SAN PEDRO,SAN PEDRO DEL YCUAMANDIYU,0.4774120317820658,0.5195348837209303,0.43725055432372506,4405,2103,59,16,11,5,11,23,0.2711864406779661,0.1864406779661017,0.0847457627118644,0.1864406779661017,0.3898305084745763,42.30508474576271,4,0,0,0,0,47,17062,9.74460904746864,0.2581760637674364,8,11,13,14,15,16,16
2010,2,2_1,SAN PEDRO,25 DE DICIEMBRE,0.5896088733216579,0.6135508155583438,0.5687772925764192,1713,1010,43,18,10,6,12,15,0.4186046511627907,0.23255813953488372,0.13953488372093023,0.27906976744186046,0.3488372093023256,43.69767441860465,5,0,0,0,0,51.6,5877,8.678801706612651,0.29147524247064827,8,10,10,10,14,15,18
2010,2,2_3,SAN PEDRO,ANTEQUERA,0.7221644120707597,0.7580993520518359,0.6887550200803213,961,694,36,13,7,8,5,17,0.3611111111111111,0.19444444444444445,0.2222222222222222,0.1388888888888889,0.4722222222222222,41.55555555555556,4,1,1,0.25,0.25,47,3150,8.055157731819678,0.30507936507936506,7,7,10,11,13,13,13
2010,2,2_5,SAN PEDRO,CAPIIBARY,0.4932473291675066,0.4995344506517691,0.48844649840028437,4961,2447,45,21,11,7,14,10,0.4666666666666667,0.24444444444444444,0.15555555555555556,0.3111111111111111,0.2222222222222222,38.955555555555556,5,0,1,0,0.2,44.4,15823,9.669219856718984,0.3135309359792707,9,11,13,18,18,19,21
2010,2,2_7,SAN PEDRO,CHORE,0.49371404219049647,0.5090236001850995,0.4806477093206951,4693,2317,96,44,28,14,30,33,0.4583333333333333,0.2916666666666667,0.14583333333333334,0.3125,0.34375,39.729166666666664,7,2,2,0.2857142857142857,0.2857142857142857,39.142857142857146,17963,9.796069365768835,0.2612592551355564,25,28,31,35,37,40,44
2010,2,2_9,SAN PEDRO,GENERAL ELIZARDO AQUINO,0.4397240377632535,0.44497991967871486,0.43538767395626243,2754,1211,27,9,4,3,6,7,0.3333333333333333,0.14814814814814814,0.1111111111111111,0.2222222222222222,0.25925925925925924,40.333333333333336,3,1,1,0.3333333333333333,0.3333333333333333,39,11724,9.369393301830783,0.23490276356192427,2,4,6,8,8,8,9
2010,2,2_11,SAN PEDRO,GENERAL FRANCISCO ISIDORO RESQUIN,0.5183116076970825,0.5486526946107785,0.4968186638388123,3222,1670,60,22,12,8,14,17,0.36666666666666664,0.2,0.13333333333333333,0.23333333333333334,0.2833333333333333,40.88333333333333,5,1,1,0.2,0.2,39.2,11056,9.310728546007452,0.29142547033285093,10,12,15,17,20,20,22
2010,2,2_13,SAN PEDRO,GUAJAYVI,0.4584008643976229,0.47505668934240364,0.44324045407636736,3702,1697,72,24,16,7,17,18,0.3333333333333333,0.2222222222222222,0.09722222222222222,0.2361111111111111,0.25,42.97222222222222,6,3,0,0.5,0,42.666666666666664,14028,9.548810611260068,0.26390076988879385,14,16,16,17,20,23,24
2010,2,2_15,SAN PEDRO,ITACURUBI DEL ROSARIO,0.43,0.46,0.4,1500,645,36,18,9,7,11,12,0.5,0.25,0.19444444444444445,0.3055555555555556,0.3333333333333333,37.25,3,1,0,0.3333333333333333,0,38.333333333333336,6928,8.843326450242271,0.21651270207852194,9,9,12,14,14,14,18
2010,2,2_17,SAN PEDRO,LIMA,0.5766590389016019,0.6191247974068071,0.5389048991354467,1311,756,54,15,14,5,10,19,0.2777777777777778,0.25925925925925924,0.09259259259259259,0.18518518518518517,0.35185185185185186,42.01851851851852,5,2,1,0.4,0.2,44,5277,8.571113033405668,0.24843661171119955,10,14,15,15,15,15,15
2010,2,2_19,SAN PEDRO,NUEVA GERMANIA,0.6369107321965898,0.7041666666666667,0.574468085106383,997,635,45,15,9,6,9,17,0.3333333333333333,0.2,0.13333333333333333,0.2,0.37777777777777777,42.6,4,1,0,0.25,0,39,3704,8.21716859576607,0.2691684665226782,8,9,11,12,13,14,15
2010,2,2_21,SAN PEDRO,SAN ESTANISLAO,0.4856834975369458,0.5116135026323939,0.46005509641873277,6496,3155,84,24,11,9,15,23,0.2857142857142857,0.13095238095238096,0.10714285714285714,0.17857142857142858,0.27380952380952384,43.61904761904762,5,0,0,0,0,45.6,22076,10.002246324559392,0.29425620583439027,8,11,14,16,20,20,24
2010,2,2_23,SAN PEDRO,SAN PABLO,0.6179361179361179,0.6370757180156658,0.6009280742459396,814,503,54,19,11,7,12,15,0.35185185185185186,0.2037037037037037,0.12962962962962962,0.2222222222222222,0.2777777777777778,41.01851851851852,5,2,0,0.4,0,42.2,2437,7.798523053625206,0.3340172343044727,8,11,12,13,16,18,19
2010,2,2_24,SAN PEDRO,SANTA ROSA DEL AGUARAY,0.4649476228847704,0.49213744903902157,0.44167497507477566,3723,1731,84,24,12,8,16,24,0.2857142857142857,0.14285714285714285,0.09523809523809523,0.19047619047619047,0.2857142857142857,40.61904761904762,6,1,1,0.16666666666666666,0.16666666666666666,44.833333333333336,12187,9.408125088823502,0.3054894559776811,10,12,14,19,22,23,24
2010,2,2_25,SAN PEDRO,TACUATI,0.5677966101694916,0.5946902654867257,0.5430894308943089,1180,670,45,16,9,2,14,11,0.35555555555555557,0.2,0.044444444444444446,0.3111111111111111,0.24444444444444444,39.577777777777776,5,2,0,0.4,0,40.2,4163,8.333991247194975,0.28344943550324286,8,9,11,13,15,16,16
2010,2,2_27,SAN PEDRO,UNION,0.6756756756756757,0.714987714987715,0.6468468468468469,962,650,36,12,10,2,10,9,0.3333333333333333,0.2777777777777778,0.05555555555555555,0.2777777777777778,0.25,42.52777777777778,4,2,0,0.5,0,42,3544,8.173011311724972,0.2714446952595937,8,10,10,12,12,12,12
2010,2,2_29,SAN PEDRO,VILLA DEL ROSARIO,0.5263527758257203,0.5887207702888583,0.46120689655172414,1423,749,36,17,9,6,11,9,0.4722222222222222,0.25,0.16666666666666666,0.3055555555555556,0.25,39.916666666666664,4,0,0,0,0,42.25,6515,8.781862489558945,0.21841903300076745,9,9,11,14,16,16,17
2010,2,2_31,SAN PEDRO,YATAITY DEL NORTE,0.5494454713493531,0.5631364562118126,0.5380710659898477,2164,1189,36,15,11,4,11,7,0.4166666666666667,0.3055555555555556,0.1111111111111111,0.3055555555555556,0.19444444444444445,39.638888888888886,4,1,1,0.25,0.25,37.5,7598,8.935640333747571,0.28481179257699396,8,11,14,14,14,14,15
2010,2,2_32,SAN PEDRO,YRYBUCUA,0.5219747140276941,0.5332409972299169,0.5133120340788072,1661,867,36,11,4,5,6,10,0.3055555555555556,0.1111111111111111,0.1388888888888889,0.16666666666666666,0.2777777777777778,42.44444444444444,4,2,0,0.5,0,37,5449,8.603187384583098,0.3048265736832446,3,4,4,5,5,8,11
2010,3,3_0,CORDILLERA,CAACUPE,0.5339673913043478,0.5640676117775354,0.5040628385698809,7360,3930,84,35,21,18,17,39,0.4166666666666667,0.25,0.21428571428571427,0.20238095238095238,0.4642857142857143,39.13095238095238,5,2,2,0.4,0.4,40.8,26633,10.18990632736338,0.27634889047422373,18,21,22,26,31,33,35
2010,3,3_1,CORDILLERA,PRIMERO DE MARZO,0.42572283150548357,0.4103671706263499,0.4388888888888889,1003,427,36,11,8,4,7,10,0.3055555555555556,0.2222222222222222,0.1111111111111111,0.19444444444444445,0.2777777777777778,43.47222222222222,3,2,1,0.6666666666666666,0.3333333333333333,39.333333333333336,4215,8.346404870435956,0.2379596678529063,8,8,9,10,10,10,11
2010,3,3_3,CORDILLERA,ALTOS,0.5922518159806296,0.6303270564915758,0.5558712121212122,2065,1223,36,14,11,3,11,11,0.3888888888888889,0.3055555555555556,0.08333333333333333,0.3055555555555556,0.3055555555555556,40.22222222222222,4,2,0,0.5,0,36.25,7311,8.897135342293316,0.28245110108056354,9,11,12,13,13,14,14
2010,3,3_5,CORDILLERA,ARROYOS Y ESTEROS,0.4355847404627892,0.4847682119205298,0.3915876777251185,3198,1393,36,13,8,5,8,12,0.3611111111111111,0.2222222222222222,0.1388888888888889,0.2222222222222222,0.3333333333333333,41.80555555555556,3,1,0,0.3333333333333333,0,39.666666666666664,12477,9.431642228411022,0.2563116133685982,7,8,10,11,12,12,13
2010,3,3_7,CORDILLERA,ATYRA,0.5230228471001758,0.5370370370370371,0.5093684941013186,2845,1488,36,17,12,8,9,15,0.4722222222222222,0.3333333333333333,0.2222222222222222,0.25,0.4166666666666667,39.69444444444444,4,0,1,0,0.25,52.25,9451,9.153875834995056,0.30102634641836845,8,12,14,16,17,17,17
2010,3,3_9,CORDILLERA,CARAGUATAY,0.40661577608142496,0.3980370774263904,0.41412213740458015,1965,799,35,11,7,4,7,13,0.3142857142857143,0.2,0.11428571428571428,0.2,0.37142857142857144,44.628571428571426,4,2,0,0.5,0,44.25,7847,8.967886572127473,0.2504141710207723,5,7,9,10,10,11,11
2010,3,3_11,CORDILLERA,EMBOSCADA,0.655229662423907,0.7018104366347178,0.6048387096774194,1807,1184,45,18,13,8,10,19,0.4,0.28888888888888886,0.17777777777777778,0.2222222222222222,0.4222222222222222,41.31111111111111,3,0,0,0,0,57.666666666666664,6909,8.840580188488795,0.26154291503835575,13,13,14,14,14,16,18
2010,3,3_13,CORDILLERA,EUSEBIO AYALA,0.4565587734241908,0.46835443037974683,0.4445399828030954,2348,1072,70,24,16,13,11,23,0.34285714285714286,0.22857142857142856,0.18571428571428572,0.15714285714285714,0.32857142857142857,41.74285714285714,4,1,1,0.25,0.25,38.5,10242,9.234252192022495,0.22925209919937511,14,16,20,21,23,24,24
2010,3,3_15,CORDILLERA,ISLA PUCU,0.4757990867579909,0.4981751824817518,0.453382084095064,1095,521,36,17,12,7,10,9,0.4722222222222222,0.3333333333333333,0.19444444444444445,0.2777777777777778,0.25,37.55555555555556,3,1,0,0.3333333333333333,0,39.666666666666664,4590,8.431635303054591,0.238562091503268,10,12,14,15,15,17,17
2010,3,3_17,CORDILLERA,ITACURUBI DE LA CORDILLERA,0.6367064739157763,0.649367088607595,0.6242197253433208,1591,1013,54,20,11,7,13,22,0.37037037037037035,0.2037037037037037,0.12962962962962962,0.24074074074074073,0.4074074074074074,41.74074074074074,3,1,0,0.3333333333333333,0,38.666666666666664,6653,8.802823159741887,0.23914023748684804,10,11,11,14,17,19,20
2010,3,3_19,CORDILLERA,JUAN DE MENA,0.5283474065138721,0.5397260273972603,0.5193965517241379,829,438,36,16,9,6,10,10,0.4444444444444444,0.25,0.16666666666666666,0.2777777777777778,0.2777777777777778,39.80555555555556,4,1,0,0.25,0,39.25,3483,8.155649270366002,0.23801320700545506,6,9,10,12,15,16,16
2010,3,3_21,CORDILLERA,LOMA GRANDE,0.6972586412395709,0.6727748691099477,0.7177242888402626,839,585,36,13,12,5,8,14,0.3611111111111111,0.3333333333333333,0.1388888888888889,0.2222222222222222,0.3888888888888889,40.30555555555556,4,1,0,0.25,0,43.75,2933,7.983781068977451,0.286055233549267,9,12,12,12,12,12,13
2010,3,3_23,CORDILLERA,MBOCAYATY DEL YHAGUY,0.43443708609271525,0.463768115942029,0.4097560975609756,755,328,36,12,9,6,6,15,0.3333333333333333,0.25,0.16666666666666666,0.16666666666666666,0.4166666666666667,42.388888888888886,4,1,0,0.25,0,45,2911,7.976251943745623,0.2593610443146685,5,9,9,10,10,11,12
2010,3,3_25,CORDILLERA,NUEVA COLOMBIA,0.6506849315068494,0.6606741573033708,0.6403712296983759,876,570,36,11,9,3,8,13,0.3055555555555556,0.25,0.08333333333333333,0.2222222222222222,0.3611111111111111,41.388888888888886,4,2,2,0.5,0.5,41.5,2974,7.9976631270201,0.2945527908540686,9,9,10,11,11,11,11
2010,3,3_27,CORDILLERA,PIRIBEBUY,0.49461684610512985,0.5211206896551724,0.46917666528754653,4737,2343,60,26,18,9,17,24,0.43333333333333335,0.3,0.15,0.2833333333333333,0.4,39.4,4,1,0,0.25,0,43,17534,9.771897132148531,0.2701608303866773,16,18,21,22,23,24,26
2010,3,3_29,CORDILLERA,SAN BERNARDINO,0.6998462720983859,0.7206477732793523,0.6810534016093636,2602,1821,35,10,7,4,6,8,0.2857142857142857,0.2,0.11428571428571428,0.17142857142857143,0.22857142857142856,40.97142857142857,3,0,0,0,0,53.333333333333336,8964,9.100971834920818,0.29027219991075415,6,7,9,9,9,10,10
2010,3,3_31,CORDILLERA,SAN JOSE OBRERO,0.4197860962566845,0.43731778425655976,0.4049382716049383,748,314,45,12,9,5,7,13,0.26666666666666666,0.2,0.1111111111111111,0.15555555555555556,0.28888888888888886,47.13333333333333,5,2,0,0.4,0,41.4,2936,7.984803389734406,0.2547683923705722,8,9,9,11,11,12,12
2010,3,3_33,CORDILLERA,SANTA ELENA,0.6448339483394834,0.6739130434782609,0.6193771626297578,1084,699,45,21,12,6,15,16,0.4666666666666667,0.26666666666666666,0.13333333333333333,0.3333333333333333,0.35555555555555557,41.266666666666666,4,2,0,0.5,0,38.5,3716,8.22040309993373,0.2917115177610334,11,12,13,15,16,17,21
2010,3,3_35,CORDILLERA,TOBATI,0.48622540250447227,0.49818181818181817,0.47464788732394364,2795,1359,60,19,11,7,12,18,0.31666666666666665,0.18333333333333332,0.11666666666666667,0.2,0.3,42.68333333333333,4,1,0,0.25,0,47.5,12395,9.42504844446929,0.2254941508672852,10,11,14,14,15,17,19
2010,3,3_37,CORDILLERA,VALENZUELA,0.5325102880658437,0.5462478184991274,0.5202492211838006,1215,647,27,14,8,7,7,11,0.5185185185185185,0.2962962962962963,0.25925925925925924,0.25925925925925924,0.4074074074074074,38.03703703703704,3,1,1,0.3333333333333333,0.3333333333333333,44.333333333333336,4667,8.448271745949816,0.26033854724662525,5,8,10,11,13,14,14
2010,4,4_0,GUAIRA,VILLARRICA,0.5807071049361798,0.6047342563644484,0.5561142857142857,8853,5141,84,28,17,12,16,34,0.3333333333333333,0.20238095238095238,0.14285714285714285,0.19047619047619047,0.40476190476190477,42.76190476190476,6,1,1,0.16666666666666666,0.16666666666666666,45.666666666666664,33339,10.414483161853756,0.2655448573742464,15,17,19,22,23,26,28
2010,4,4_1,GUAIRA,BORJA,0.5,0.5442359249329759,0.4650423728813559,1690,845,45,20,15,11,9,17,0.4444444444444444,0.3333333333333333,0.24444444444444444,0.2,0.37777777777777777,39.422222222222224,3,2,0,0.6666666666666666,0,35,5671,8.643120748014027,0.29800740610121673,15,15,16,18,19,19,20
2010,4,4_3,GUAIRA,CAPITAN MAURICIO JOSE TROCHE,0.5209542230818827,0.5530799475753604,0.48984771573604063,1551,808,36,16,8,5,11,9,0.4444444444444444,0.2222222222222222,0.1388888888888889,0.3055555555555556,0.25,38.111111111111114,4,1,2,0.25,0.5,47.75,5639,8.637462023807181,0.2750487675119702,8,8,10,12,12,14,16
2010,4,4_5,GUAIRA,CORONEL MARTINEZ,0.5888888888888889,0.6010498687664042,0.578088578088578,810,477,36,15,12,6,9,12,0.4166666666666667,0.3333333333333333,0.16666666666666666,0.25,0.3333333333333333,41.80555555555556,4,1,0,0.25,0,41.25,3089,8.035602692918582,0.26222078342505667,12,12,13,13,13,14,15
2010,4,4_7,GUAIRA,DOCTOR BOTRELL,0.6105919003115264,0.62,0.6023391812865497,321,196,45,16,12,7,9,14,0.35555555555555557,0.26666666666666666,0.15555555555555556,0.2,0.3111111111111111,39.82222222222222,3,1,0,0.3333333333333333,0,39.333333333333336,1076,6.98100574072173,0.2983271375464684,9,12,13,13,14,15,16
2010,4,4_9,GUAIRA,FELIX PEREZ CARDOZO,0.5364583333333334,0.5730593607305936,0.5057471264367817,960,515,36,17,9,8,9,14,0.4722222222222222,0.25,0.2222222222222222,0.25,0.3888888888888889,38.166666666666664,4,1,0,0.25,0,46.75,3624,8.19533366716287,0.26490066225165565,9,9,12,13,15,16,17
2010,4,4_11,GUAIRA,GENERAL EUGENIO ALEJANDRINO GARAY,0.4673333333333333,0.5394736842105263,0.4068627450980392,1500,701,36,10,7,2,8,14,0.2777777777777778,0.19444444444444445,0.05555555555555555,0.2222222222222222,0.3888888888888889,43.47222222222222,3,2,0,0.6666666666666666,0,35,4992,8.515591910049263,0.3004807692307692,5,7,8,9,9,9,10
2010,4,4_13,GUAIRA,INDEPENDENCIA,0.48553654743390356,0.5154852030282174,0.4608399545970488,3215,1561,60,25,14,10,15,23,0.4166666666666667,0.23333333333333334,0.16666666666666666,0.25,0.38333333333333336,37.71666666666667,4,1,1,0.25,0.25,43.75,11975,9.390576422279116,0.26847599164926933,12,14,17,19,22,24,25
2010,4,4_15,GUAIRA,ITAPE,0.6132723112128147,0.6234413965087282,0.6046511627906976,874,536,36,12,10,6,6,12,0.3333333333333333,0.2777777777777778,0.16666666666666666,0.16666666666666666,0.3333333333333333,44.27777777777778,4,1,0,0.25,0,44,3433,8.141189793457691,0.2545878240605884,9,10,10,10,10,10,12
2010,4,4_17,GUAIRA,ITURBE,0.5957446808510638,0.62478184991274,0.5718390804597702,1269,756,45,18,13,7,11,18,0.4,0.28888888888888886,0.15555555555555556,0.24444444444444444,0.4,40.53333333333333,4,1,0,0.25,0,46.5,5810,8.667335849845957,0.21841652323580035,11,13,15,16,16,16,18
2010,4,4_19,GUAIRA,JOSE FASSARDI,0.6125290023201856,0.6473551637279596,0.5827956989247312,862,528,45,17,12,8,9,18,0.37777777777777777,0.26666666666666666,0.17777777777777778,0.2,0.4,40.31111111111111,4,2,0,0.5,0,39,3147,8.054204897064407,0.2739116619002224,11,12,12,14,15,16,17
2010,4,4_21,GUAIRA,MBOCAYATY DEL GUAIRA,0.5927240461401952,0.6231060606060606,0.5659432387312187,1127,668,63,21,14,8,13,19,0.3333333333333333,0.2222222222222222,0.12698412698412698,0.20634920634920634,0.30158730158730157,41.301587301587304,6,0,1,0,0.16666666666666666,50,4300,8.366370301681654,0.26209302325581396,11,14,15,16,16,19,21
2010,4,4_23,GUAIRA,NATALICIO TALAVERA,0.7177033492822966,0.75,0.6923076923076923,627,450,36,12,6,5,7,16,0.3333333333333333,0.16666666666666666,0.1388888888888889,0.19444444444444445,0.4444444444444444,41.52777777777778,3,0,0,0,0,44.666666666666664,2444,7.8013913202914855,0.25654664484451717,6,6,6,10,10,12,12
2010,4,4_25,GUAIRA,ÑUMI,0.577906976744186,0.6,0.56,860,497,27,11,10,3,8,10,0.4074074074074074,0.37037037037037035,0.1111111111111111,0.2962962962962963,0.37037037037037035,38.2962962962963,3,0,0,0,0,58.666666666666664,2848,7.954372272531867,0.30196629213483145,8,10,10,10,10,11,11
2010,4,4_27,GUAIRA,PASO YOBAI,0.4557620817843866,0.48151408450704225,0.4369369369369369,2690,1226,45,16,11,6,10,15,0.35555555555555557,0.24444444444444444,0.13333333333333333,0.2222222222222222,0.3333333333333333,40.24444444444445,4,1,0,0.25,0,42.5,9673,9.177093778182547,0.2780936627726662,8,11,15,15,15,15,16
2010,4,4_29,GUAIRA,SAN SALVADOR,0.5112262521588946,0.5670498084291188,0.46540880503144655,579,296,27,9,6,4,5,9,0.3333333333333333,0.2222222222222222,0.14814814814814814,0.18518518518518517,0.3333333333333333,44.03703703703704,3,1,1,0.3333333333333333,0.3333333333333333,42.333333333333336,2176,7.685243607975833,0.26608455882352944,5,6,6,7,8,8,9
2010,4,4_30,GUAIRA,TEBICUARY,0.7911547911547911,0.8041237113402062,0.7793427230046949,407,322,45,17,16,5,12,12,0.37777777777777777,0.35555555555555557,0.1111111111111111,0.26666666666666666,0.26666666666666666,40.22222222222222,5,0,0,0,0,54,1536,7.336936913707618,0.2649739583333333,16,16,16,17,17,17,17
2010,4,4_31,GUAIRA,YATAITY DEL GUAIRA,0.6852678571428571,0.728310502283105,0.6441048034934498,896,614,36,13,10,4,9,10,0.3611111111111111,0.2777777777777778,0.1111111111111111,0.25,0.2777777777777778,43.388888888888886,4,0,1,0,0.25,48.5,3220,8.077136638538454,0.2782608695652174,9,10,12,13,13,13,13
2010,5,5_0,CAAGUAZU,CORONEL OVIEDO,0.5130048959608323,0.53524364082133,0.4908340971585701,13072,6706,84,35,27,15,20,29,0.4166666666666667,0.32142857142857145,0.17857142857142858,0.23809523809523808,0.34523809523809523,40.19047619047619,6,0,0,0,0,45.333333333333336,50364,10.82703191312159,0.25955047255976493,21,27,28,30,32,33,35
2010,5,5_1,CAAGUAZU,3 DE FEBRERO,0.6141304347826086,0.6176084099868594,0.6116774791473587,1840,1130,36,12,8,6,6,13,0.3333333333333333,0.2222222222222222,0.16666666666666666,0.16666666666666666,0.3611111111111111,41.916666666666664,4,0,0,0,0,42.25,5606,8.631592731724734,0.328219764537995,8,8,8,10,11,12,12
2010,5,5_3,CAAGUAZU,CAAGUAZU,0.38225403121496937,0.38733509234828495,0.3773680649526387,11597,4433,132,52,33,21,31,47,0.3939393939393939,0.25,0.1590909090909091,0.23484848484848486,0.3560606060606061,40.21969696969697,7,1,0,0.14285714285714285,0,47.857142857142854,47991,10.778768772309705,0.24164947594340605,31,33,36,38,42,48,52
2010,5,5_5,CAAGUAZU,CARAYAO,0.5526421944332393,0.5845749342681859,0.5254110612855007,2479,1370,60,16,12,8,8,22,0.26666666666666666,0.2,0.13333333333333333,0.13333333333333333,0.36666666666666664,44.666666666666664,3,1,0,0.3333333333333333,0,41.333333333333336,7866,8.970304952991755,0.3151538265954742,11,12,13,15,15,15,16
2010,5,5_7,CAAGUAZU,DOCTOR CECILIO BAEZ,0.4577397910731244,0.47410358565737054,0.44283121597096187,1053,482,45,21,14,7,14,17,0.4666666666666667,0.3111111111111111,0.15555555555555556,0.3111111111111111,0.37777777777777777,38.422222222222224,3,0,0,0,0,56,3668,8.207401833376355,0.2870774263904035,14,14,15,16,19,20,21
2010,5,5_9,CAAGUAZU,DOCTOR JOSE EULOGIO ESTIGARRIBIA,0.6347230864965775,0.6533513879485443,0.6188831318364997,3214,2040,72,26,19,11,15,24,0.3611111111111111,0.2638888888888889,0.1527777777777778,0.20833333333333334,0.3333333333333333,41.25,3,1,1,0.3333333333333333,0.3333333333333333,43,11137,9.3180281773931,0.2885875909131723,12,19,20,24,24,25,26
2010,5,5_11,CAAGUAZU,DOCTOR JUAN MANUEL FRUTOS,0.5076923076923077,0.5216178521617852,0.4958481613285884,3120,1584,54,22,14,10,12,16,0.4074074074074074,0.25925925925925924,0.18518518518518517,0.2222222222222222,0.2962962962962963,40.407407407407405,6,2,0,0.3333333333333333,0,43.833333333333336,11525,9.352273867864849,0.27071583514099784,11,14,14,17,19,22,22
2010,5,5_13,CAAGUAZU,JOSE DOMINGO OCAMPOS,0.5588952071486596,0.6240740740740741,0.507959479015919,1231,688,63,20,10,11,9,23,0.31746031746031744,0.15873015873015872,0.1746031746031746,0.14285714285714285,0.36507936507936506,42.22222222222222,7,2,0,0.2857142857142857,0,41.285714285714285,4488,8.409162447202533,0.27428698752228164,9,10,14,15,16,17,20
